Flight_Number,Flight_Date,Origin,Destination,Route,Aircraft_Type,Aircraft_Capacity,Passengers,Load_Factor,Flight_Hours,Season,Route_Category,Demand_Level,Ticket_Revenue,Ancillary_Revenue,Total_Revenue,Fuel_Cost,Maintenance_Cost,Crew_Cost,Depreciation_Cost,Insurance_Cost,Airport_Fees,Catering_Cost,Handling_Cost,Navigation_Fees,Sales_Distribution_Cost,Passenger_Service_Cost,Overhead_Cost,Marketing_Cost,IT_Systems_Cost,Total_Cost,Profit,Profit_Margin,Year,Quarter,Month_Number,Month,Day,Day_Name
EK4289,2024-11-03,DXB,BLR,DXB-BLR,Airbus A350-900,300,243,0.8079,6.8,Autumn,Medium-haul,High,344030.61,46913.26,390943.87,274914.8,112641.49,52842.5,149965.69,26755.7,29966.38,34381.07,22876.12,22474.79,265148.97,33979.74,212306.46,79865.76,19665.44,306516.56,84427.31,0.216,2024,4,11,November,3,Sunday
EK4290,2024-11-04,DXB,BLR,DXB-BLR,Airbus A350-900,300,243,0.8077,3.8,Autumn,Medium-haul,High,329888.65,44984.82,374873.47,263093.04,107797.73,50570.2,143516.93,25605.16,28677.78,32902.63,21892.41,21508.34,253747.16,32518.56,203176.96,76431.41,18819.79,293335.89,81537.58,0.2175,2024,4,11,November,4,Monday
EK4291,2024-11-08,DXB,BLR,DXB-BLR,Airbus A350-900,300,249,0.8296,6.88,Autumn,Medium-haul,High,231316.99,31543.23,262860.22,180693.52,74035.98,34731.84,98568.09,17585.74,19696.03,22597.68,15035.81,14772.02,174274.72,22333.89,139542.88,52493.45,12925.52,201464.44,61395.78,0.2336,2024,4,11,November,8,Friday
EK4292,2024-11-11,DXB,BLR,DXB-BLR,Airbus A350-900,300,243,0.8096,3.79,Autumn,Medium-haul,High,288612.39,39356.23,327968.62,228588.75,93660.21,43937.98,124694.89,22247.08,24916.73,28587.5,19021.25,18687.55,220468.57,28253.79,176530.58,66407.54,16351.6,254865.29,73103.33,0.2229,2024,4,11,November,11,Monday
EK4293,2024-11-12,DXB,BLR,DXB-BLR,Airbus A350-900,300,252,0.8368,5.03,Autumn,Medium-haul,High,227701.53,31050.21,258751.74,177671.23,72797.65,34150.92,96919.44,17291.6,19366.6,22219.71,14784.32,14524.95,171359.79,21960.34,137208.87,51615.44,12709.33,198094.74,60657.0,0.2344,2024,4,11,November,12,Tuesday
EK4294,2024-11-12,DXB,BLR,DXB-BLR,Airbus A350-900,300,245,0.815,3.97,Autumn,Medium-haul,High,253105.62,34514.4,287620.02,198907.4,81498.8,38232.81,108503.74,19358.38,21681.39,24875.52,16551.42,16261.04,191841.59,24585.15,153608.78,57784.78,14228.41,221772.03,65847.99,0.2289,2024,4,11,November,12,Tuesday
EK4295,2024-11-14,DXB,BLR,DXB-BLR,Airbus A350-900,300,244,0.8105,4.71,Autumn,Medium-haul,High,350998.11,47863.38,398861.49,280739.18,115027.93,53962.03,153142.88,27322.55,30601.25,35109.47,23360.78,22950.94,270766.45,34699.64,216804.42,81557.81,20082.07,313010.47,85851.02,0.2152,2024,4,11,November,14,Thursday
EK4296,2024-11-15,DXB,BLR,DXB-BLR,Airbus A350-900,300,248,0.8233,4.47,Autumn,Medium-haul,High,223540.31,30482.77,254023.08,174192.72,71372.39,33482.3,95021.91,16953.06,18987.43,21784.69,14494.87,14240.57,168004.85,21530.39,134522.55,50604.89,12460.5,194216.37,59806.71,0.2354,2024,4,11,November,15,Friday
EK4297,2024-11-17,DXB,BLR,DXB-BLR,Airbus A350-900,300,249,0.828,4.97,Autumn,Medium-haul,High,274367.92,37413.81,311781.73,216681.31,88781.34,41649.21,118199.39,21088.21,23618.79,27098.34,18030.42,17714.09,208984.11,26782.02,167334.91,62948.29,15499.83,241589.07,70192.66,0.2251,2024,4,11,November,17,Sunday
EK4298,2024-11-19,DXB,BLR,DXB-BLR,Airbus A350-900,300,241,0.801,5.81,Autumn,Medium-haul,High,207193.34,28253.64,235446.98,160527.71,65773.4,30855.69,87567.67,15623.14,17497.91,20075.73,13357.78,13123.43,154825.27,19841.38,123969.58,46635.06,11483.0,178980.56,56466.42,0.2398,2024,4,11,November,19,Tuesday
EK4299,2024-11-19,DXB,BLR,DXB-BLR,Airbus A350-900,300,249,0.8272,5.61,Autumn,Medium-haul,High,355844.18,48524.21,404368.39,284790.18,116687.75,54740.69,155352.7,27716.81,31042.82,35616.1,23697.87,23282.12,274673.55,35200.34,219932.85,82734.67,20371.85,317527.13,86841.26,0.2148,2024,4,11,November,19,Tuesday
EK4300,2024-11-22,DXB,BLR,DXB-BLR,Airbus A350-900,300,239,0.7936,3.53,Autumn,Medium-haul,High,208631.29,28449.72,237081.01,161729.74,66265.91,31086.74,88223.38,15740.12,17628.94,20226.06,13457.8,13221.7,155984.6,19989.95,124897.86,46984.26,11568.99,180320.76,56760.25,0.2394,2024,4,11,November,22,Friday
EK4301,2024-11-23,DXB,BLR,DXB-BLR,Airbus A350-900,300,241,0.8004,4.68,Autumn,Medium-haul,High,351327.02,47908.23,399235.25,281014.12,115140.58,54014.88,153292.86,27349.31,30631.22,35143.86,23383.66,22973.42,271031.63,34733.62,217016.75,81637.68,20101.74,313317.02,85918.23,0.2152,2024,4,11,November,23,Saturday
EK4302,2024-11-24,DXB,BLR,DXB-BLR,Airbus A350-900,300,243,0.8097,5.98,Autumn,Medium-haul,High,321335.59,43818.49,365154.08,255943.23,104868.23,49195.9,139616.72,24909.32,27898.44,32008.47,21297.47,20923.83,246851.33,31634.83,197655.43,74354.31,18308.35,285364.2,79789.88,0.2185,2024,4,11,November,24,Sunday
EK4303,2024-11-25,DXB,BLR,DXB-BLR,Airbus A350-900,300,241,0.8018,4.71,Autumn,Medium-haul,High,324046.79,44188.2,368234.99,258209.62,105796.84,49631.53,140853.03,25129.89,28145.48,26383.38,21486.06,21109.11,249037.21,31914.96,199405.68,75012.72,18470.47,287891.11,80343.88,0.2182,2024,4,11,November,25,Monday
EK4304,2024-11-26,DXB,BLR,DXB-BLR,Airbus A350-900,300,240,0.7982,5.68,Autumn,Medium-haul,High,206955.62,28221.22,235176.84,160328.99,65691.98,30817.49,87459.27,15603.79,17476.25,20050.88,13341.24,13107.19,154633.6,19816.82,123816.11,46577.33,11468.79,178758.99,56417.85,0.2399,2024,4,11,November,26,Tuesday
EK4305,2024-11-26,DXB,BLR,DXB-BLR,Airbus A350-900,300,248,0.824,6.63,Autumn,Medium-haul,High,194314.38,26497.41,220811.79,149761.73,61362.23,28786.32,81694.84,14575.35,16324.39,18729.33,12461.93,12243.29,144441.73,18510.7,115655.41,43507.42,10712.88,166977.01,53834.78,0.2438,2024,4,11,November,26,Tuesday
EK4306,2024-11-27,DXB,BLR,DXB-BLR,Airbus A350-900,300,248,0.8244,5.2,Autumn,Medium-haul,High,326133.66,44472.77,370606.43,259954.11,106511.61,49966.85,141804.65,25299.67,28335.63,32510.08,21631.22,21251.72,250719.73,32130.58,200752.88,75519.51,18595.26,289836.13,80770.3,0.2179,2024,4,11,November,27,Wednesday
EK4307,2024-11-27,DXB,BLR,DXB-BLR,Airbus A350-900,300,241,0.801,4.91,Autumn,Medium-haul,High,338812.59,46201.72,385014.31,270552.87,110854.27,52004.08,147586.26,26331.18,29490.92,33835.57,22513.16,22118.19,260941.99,33440.6,208937.91,78598.57,19353.42,301653.23,83361.08,0.2165,2024,4,11,November,27,Wednesday
EK4308,2024-11-28,DXB,BLR,DXB-BLR,Airbus A350-900,300,249,0.8296,3.93,Autumn,Medium-haul,High,358367.44,48868.29,407235.73,286899.46,117551.99,55146.12,156503.31,27922.09,31272.74,35879.88,23873.39,23454.55,276707.9,35461.05,221561.77,83347.43,20522.74,319878.88,87356.85,0.2145,2024,4,11,November,28,Thursday
EK4309,2024-11-29,DXB,BLR,DXB-BLR,Airbus A350-900,300,250,0.8309,5.74,Autumn,Medium-haul,High,348916.72,47579.55,396496.27,278999.27,114315.03,53627.6,152193.76,27153.21,30411.6,26383.38,23216.0,22808.7,269088.35,34484.58,215460.75,81052.34,19957.61,311070.55,85425.72,0.2155,2024,4,11,November,29,Friday
EK4310,2024-12-02,DXB,BLR,DXB-BLR,Airbus A350-900,300,248,0.8259,4.57,Winter,Medium-haul,High,265645.38,36224.37,301869.75,209389.82,85793.79,40247.68,114221.89,20378.57,22824.0,26186.46,17423.68,17118.0,201951.64,25880.79,161703.97,60830.04,14978.25,233459.42,68410.33,0.2266,2024,4,12,December,2,Monday
EK4311,2024-12-02,DXB,BLR,DXB-BLR,Airbus A350-900,300,249,0.8294,6.73,Winter,Medium-haul,High,186705.12,25459.79,212164.91,143400.88,58755.98,27563.67,78225.01,13956.29,15631.04,17933.83,11932.63,11723.28,138306.83,17724.49,110743.16,41659.53,10257.87,159884.97,52279.94,0.2464,2024,4,12,December,2,Monday
EK4312,2024-12-03,DXB,BLR,DXB-BLR,Airbus A350-900,300,241,0.8021,6.27,Winter,Medium-haul,High,225262.31,30717.59,255979.9,175632.19,71962.19,33758.99,95807.15,17093.16,19144.34,21964.71,14614.65,14358.25,169393.19,21708.31,135634.21,51023.08,12563.47,195821.31,60158.59,0.235,2024,4,12,December,3,Tuesday
EK4313,2024-12-04,DXB,BLR,DXB-BLR,Airbus A350-900,300,237,0.7873,4.09,Winter,Medium-haul,High,332977.75,45406.06,378383.81,265675.33,108855.78,51066.55,144925.57,25856.48,28959.26,33225.58,22107.29,21719.44,256237.71,32837.73,205171.16,77181.59,19004.51,296215.01,82168.8,0.2172,2024,4,12,December,4,Wednesday
EK4314,2024-12-04,DXB,BLR,DXB-BLR,Airbus A350-900,300,246,0.8196,3.84,Winter,Medium-haul,High,338349.3,46138.54,384487.84,270165.59,110695.58,51929.64,147375.0,26293.49,29448.71,26383.38,22480.93,22086.53,260568.47,33392.73,208638.83,78486.06,19325.71,301221.43,83266.41,0.2166,2024,4,12,December,4,Wednesday
EK4315,2024-12-05,DXB,BLR,DXB-BLR,Airbus A350-900,300,245,0.8153,3.68,Winter,Medium-haul,High,307003.01,41864.05,348867.06,243962.13,99959.18,46892.96,133081.05,23743.27,26592.47,30510.11,20300.5,19944.35,235295.84,30153.96,188402.87,70873.67,17451.31,272005.85,76861.21,0.2203,2024,4,12,December,5,Thursday
EK4316,2024-12-06,DXB,BLR,DXB-BLR,Airbus A350-900,300,254,0.8456,6.28,Winter,Medium-haul,High,269976.98,36815.04,306792.02,213010.76,87277.4,40943.67,116197.11,20730.97,23218.69,26639.3,17724.98,17414.02,205443.96,26328.34,164500.28,61881.96,15237.27,237496.59,69295.43,0.2259,2024,4,12,December,6,Friday
EK4317,2024-12-06,DXB,BLR,DXB-BLR,Airbus A350-900,300,245,0.8146,6.1,Winter,Medium-haul,High,197536.96,26936.86,224473.82,152455.6,62465.99,29304.12,83164.34,14837.53,16618.03,19066.22,12686.09,12463.52,147039.9,18843.66,117735.78,44290.02,10905.58,169980.54,54493.28,0.2428,2024,4,12,December,6,Friday
EK4318,2024-12-07,DXB,BLR,DXB-BLR,Airbus A350-900,300,235,0.7828,3.67,Winter,Medium-haul,High,300524.86,40980.66,341505.52,238546.81,97740.35,45852.06,130126.99,23216.23,26002.18,29832.86,19849.88,19501.64,230072.88,29484.62,184220.82,69300.46,17063.93,265968.03,75537.49,0.2212,2024,4,12,December,7,Saturday
EK4319,2024-12-08,DXB,BLR,DXB-BLR,Airbus A350-900,300,250,0.8331,5.97,Winter,Medium-haul,High,350391.55,47780.67,398172.22,280232.14,114820.18,53864.57,152866.29,27273.2,30545.98,35046.06,23318.59,22909.49,270277.42,34636.97,216412.85,81410.5,20045.8,312445.14,85727.08,0.2153,2024,4,12,December,8,Sunday
EK4320,2024-12-09,DXB,BLR,DXB-BLR,Airbus A350-900,300,242,0.8059,5.18,Winter,Medium-haul,High,206802.01,28200.27,235002.28,160200.57,65639.36,30792.81,87389.22,15591.3,17462.25,20034.82,13330.56,13096.69,154509.75,19800.95,123716.94,46540.02,11459.6,178615.81,56386.47,0.2399,2024,4,12,December,9,Monday
EK4321,2024-12-11,DXB,BLR,DXB-BLR,Airbus A350-900,300,242,0.8059,4.37,Winter,Medium-haul,High,192627.87,26267.44,218895.31,148351.92,60784.58,28515.33,80925.79,14438.14,16170.72,18553.01,12344.61,12128.04,143082.0,18336.44,114566.67,43097.86,10612.04,165405.15,53490.16,0.2444,2024,4,12,December,11,Wednesday
EK4322,2024-12-14,DXB,BLR,DXB-BLR,Airbus A350-900,300,239,0.7958,4.63,Winter,Medium-haul,High,351204.4,47891.51,399095.91,280911.62,115098.58,53995.18,153236.95,27339.33,30620.05,35131.04,23375.13,22965.04,270932.77,34720.95,216937.59,81607.9,20094.41,313202.73,85893.18,0.2152,2024,4,12,December,14,Saturday
EK4323,2024-12-16,DXB,BLR,DXB-BLR,Airbus A350-900,300,246,0.8179,5.98,Winter,Medium-haul,High,198117.89,27016.08,225133.97,152941.23,62664.97,29397.46,83429.25,14884.79,16670.97,19126.96,12726.5,12503.22,147508.28,18903.68,118110.82,44431.1,10940.32,170522.0,54611.97,0.2426,2024,4,12,December,16,Monday
EK4324,2024-12-16,DXB,BLR,DXB-BLR,Airbus A350-900,300,249,0.8287,3.98,Winter,Medium-haul,High,351872.49,47982.61,399855.1,281470.1,115327.41,54102.53,153541.6,27393.68,30680.93,35200.88,23421.6,23010.69,271471.41,34789.98,217368.88,81770.15,20134.36,313825.41,86029.69,0.2152,2024,4,12,December,16,Monday
EK4325,2024-12-17,DXB,BLR,DXB-BLR,Airbus A350-900,300,240,0.7998,4.57,Winter,Medium-haul,High,360991.69,49226.14,410217.83,289093.17,118450.83,55567.79,157699.97,28135.59,31511.86,36154.23,24055.93,23633.89,278823.68,35732.2,223255.89,83984.73,20679.66,322324.75,87893.08,0.2143,2024,4,12,December,17,Tuesday
EK4326,2024-12-18,DXB,BLR,DXB-BLR,Airbus A350-900,300,244,0.8129,5.99,Winter,Medium-haul,High,266556.76,36348.65,302905.41,210151.68,86105.94,40394.12,114637.49,20452.72,22907.04,26281.74,17487.07,17180.28,202686.44,25974.95,162292.32,61051.36,15032.75,234308.86,68596.55,0.2265,2024,4,12,December,18,Wednesday
EK4327,2024-12-20,DXB,BLR,DXB-BLR,Airbus A350-900,300,246,0.82,6.34,Winter,Medium-haul,High,302927.53,41308.3,344235.83,240555.29,98563.29,46238.12,131222.62,23411.71,26221.11,30084.04,20017.01,19665.83,232010.01,29732.87,185771.89,69883.94,17207.6,268207.39,76028.44,0.2209,2024,4,12,December,20,Friday
EK4328,2024-12-20,DXB,BLR,DXB-BLR,Airbus A350-900,300,248,0.826,3.87,Winter,Medium-haul,High,319547.54,43574.66,363122.2,254448.53,104255.8,48908.6,138801.37,24763.85,27735.51,31821.54,21173.09,20801.63,245409.73,31450.09,196501.13,73920.08,18201.43,283697.68,79424.52,0.2187,2024,4,12,December,20,Friday
EK4329,2024-12-21,DXB,BLR,DXB-BLR,Airbus A350-900,300,247,0.8226,4.7,Winter,Medium-haul,High,205944.75,28083.38,234028.13,159483.97,65345.74,30655.07,86998.31,15521.55,17384.14,19945.2,13270.93,13038.11,153818.6,19712.37,123163.53,46331.84,11408.34,177816.83,56211.3,0.2402,2024,4,12,December,21,Saturday
EK4330,2024-12-22,DXB,BLR,DXB-BLR,Airbus A350-900,300,239,0.7966,3.86,Winter,Medium-haul,High,210824.31,28748.77,239573.08,163562.97,67017.04,31439.11,89223.4,15918.54,17828.76,20455.32,13610.35,13371.57,157752.7,20216.54,126313.59,47516.83,11700.12,182364.71,57208.37,0.2388,2024,4,12,December,22,Sunday
EK4331,2024-12-22,DXB,BLR,DXB-BLR,Airbus A350-900,300,244,0.8128,3.78,Winter,Medium-haul,High,313936.38,42809.51,356745.89,249757.98,102333.93,48007.01,136242.67,24307.35,27224.23,31234.94,20782.78,20418.17,240885.8,30870.33,192878.79,72557.43,17865.9,278467.94,78277.95,0.2194,2024,4,12,December,22,Sunday
EK4332,2024-12-23,DXB,BLR,DXB-BLR,Airbus A350-900,300,249,0.8275,4.3,Winter,Medium-haul,High,206921.26,28216.53,235137.79,160300.26,65680.2,30811.97,87443.6,15601.0,17473.12,20047.28,13338.85,13104.84,154605.9,19813.27,123793.92,46568.98,11466.73,178726.96,56410.83,0.2399,2024,4,12,December,23,Monday
EK4333,2024-12-23,DXB,BLR,DXB-BLR,Airbus A350-900,300,248,0.8241,3.68,Winter,Medium-haul,High,326489.42,44521.28,371010.7,260251.5,106633.46,50024.01,141966.87,25328.61,28368.05,32547.27,21655.96,21276.03,251006.55,32167.34,200982.54,75605.91,18616.53,290167.7,80843.0,0.2179,2024,4,12,December,23,Monday
EK4334,2024-12-24,DXB,BLR,DXB-BLR,Airbus A350-900,300,241,0.8003,5.75,Winter,Medium-haul,High,290153.23,39566.35,329719.58,229876.8,94187.96,44185.56,125397.51,22372.44,25057.13,28748.58,19128.43,18792.85,221710.86,28413.0,177525.29,66781.73,16443.74,256301.4,73418.18,0.2227,2024,4,12,December,24,Tuesday
EK4335,2024-12-24,DXB,BLR,DXB-BLR,Airbus A350-900,300,238,0.7924,3.7,Winter,Medium-haul,High,352165.72,48022.6,400188.32,281715.22,115427.84,54149.64,153675.31,27417.54,30707.64,26383.38,23442.0,23030.73,271707.82,34820.28,217558.18,81841.36,20151.89,314098.71,86089.61,0.2151,2024,4,12,December,24,Tuesday
EK4336,2024-12-25,DXB,BLR,DXB-BLR,Airbus A350-900,300,254,0.8449,6.58,Winter,Medium-haul,High,200034.81,27277.47,227312.28,154543.64,63321.53,29705.47,84303.37,15040.74,16845.63,19327.36,12859.84,12634.22,149053.77,19101.74,119348.3,44896.62,11054.95,172308.61,55003.67,0.242,2024,4,12,December,25,Wednesday
EK4337,2024-12-25,DXB,BLR,DXB-BLR,Airbus A350-900,300,249,0.8272,5.26,Winter,Medium-haul,High,238253.22,32489.07,270742.29,186491.75,76411.7,35846.35,101731.02,18150.05,20328.05,23322.81,15518.29,15246.04,179866.98,23050.56,144020.63,54177.89,13340.29,207929.19,62813.1,0.232,2024,4,12,December,25,Wednesday
EK4338,2024-12-29,DXB,BLR,DXB-BLR,Airbus A350-900,300,241,0.8003,4.05,Winter,Medium-haul,High,212017.45,28911.47,240928.92,164560.35,67425.7,31630.82,89767.47,16015.61,17937.48,20580.05,13693.34,13453.11,158714.66,20339.82,127083.83,47806.58,11771.47,183476.75,57452.17,0.2385,2024,4,12,December,29,Sunday
EK4339,2024-12-30,DXB,BLR,DXB-BLR,Airbus A350-900,300,251,0.8352,4.54,Winter,Medium-haul,High,284285.17,38766.16,323051.33,224971.49,92178.1,43242.69,122721.67,21895.04,24522.44,28135.12,18720.26,18391.83,216979.8,27806.69,173737.1,65356.68,16092.85,250832.21,72219.12,0.2236,2024,4,12,December,30,Monday
EK4340,2024-12-30,DXB,BLR,DXB-BLR,Airbus A350-900,300,246,0.8185,5.61,Winter,Medium-haul,High,344199.76,46936.33,391136.09,275056.2,112699.43,52869.68,150042.82,26769.46,29981.79,34398.76,22887.89,22486.35,265285.35,33997.21,212415.66,79906.84,19675.55,306674.22,84461.87,0.2159,2024,4,12,December,30,Monday
EK4341,2024-01-03,DXB,HYD,DXB-HYD,Airbus A350-900,300,254,0.8448,6.53,Winter,Medium-haul,High,233274.69,31810.19,265084.88,183717.45,75274.98,35313.09,100217.64,17880.04,20025.65,22975.86,15287.44,15019.24,177191.23,22707.66,141878.15,53371.93,13141.83,204835.98,60248.9,0.2273,2024,1,1,January,3,Wednesday
EK4342,2024-01-03,DXB,HYD,DXB-HYD,Airbus A350-900,300,246,0.8183,6.68,Winter,Medium-haul,High,304293.29,41494.54,345787.83,243084.39,99599.54,46724.25,132602.24,23657.85,26496.79,30400.33,20227.46,19872.59,234449.27,30045.47,187725.02,70618.68,17388.52,271027.21,74760.62,0.2162,2024,1,1,January,3,Wednesday
EK4343,2024-01-06,DXB,HYD,DXB-HYD,Airbus A350-900,300,239,0.7935,3.78,Winter,Medium-haul,High,289207.83,39437.43,328645.26,230473.92,94432.63,44300.34,125723.25,22430.55,25122.22,28823.26,19178.12,18841.66,222286.77,28486.8,177986.43,66955.2,16486.46,256967.17,71678.09,0.2181,2024,1,1,January,6,Saturday
EK4344,2024-01-06,DXB,HYD,DXB-HYD,Airbus A350-900,300,248,0.8249,7.0,Winter,Medium-haul,High,232553.68,31711.87,264265.55,183114.73,75028.03,35197.24,99888.86,17821.38,19959.95,22900.48,15237.28,14969.96,176609.93,22633.16,141412.69,53196.83,13098.72,204163.98,60101.57,0.2274,2024,1,1,January,6,Saturday
EK4345,2024-01-06,DXB,HYD,DXB-HYD,Airbus A350-900,300,250,0.8331,6.34,Winter,Medium-haul,High,313699.71,42777.23,356476.94,250947.54,102821.33,48235.66,136891.58,24423.12,27353.89,31383.71,20881.77,20515.42,242033.1,31017.36,193797.45,72903.01,17950.99,279794.25,76682.69,0.2151,2024,1,1,January,6,Saturday
EK4346,2024-01-09,DXB,HYD,DXB-HYD,Airbus A350-900,300,243,0.8094,5.22,Winter,Medium-haul,High,191666.33,26136.32,217802.65,148935.55,61023.72,28627.51,81244.16,14494.94,16234.34,18626.0,12393.18,12175.75,143644.9,18408.58,115017.38,43267.41,10653.78,166055.86,51746.79,0.2376,2024,1,1,January,9,Tuesday
EK4347,2024-01-09,DXB,HYD,DXB-HYD,Airbus A350-900,300,241,0.8025,4.9,Winter,Medium-haul,High,238120.66,32471.0,270591.66,187768.36,76934.77,36091.73,102427.41,18274.29,20467.21,23482.47,15624.52,15350.41,181098.24,23208.35,145006.52,54548.76,13431.61,209352.55,61239.11,0.2263,2024,1,1,January,9,Tuesday
EK4348,2024-01-10,DXB,HYD,DXB-HYD,Airbus A350-900,300,242,0.804,5.75,Winter,Medium-haul,High,280266.98,38218.23,318485.21,222999.96,91370.3,42863.74,121646.2,21703.16,24307.54,27888.56,18556.2,18230.65,215078.3,27563.01,172214.56,64783.93,15951.82,248634.05,69851.16,0.2193,2024,1,1,January,10,Wednesday
EK4349,2024-01-10,DXB,HYD,DXB-HYD,Airbus A350-900,300,244,0.8104,6.98,Winter,Medium-haul,High,304457.01,41516.87,345973.88,243221.26,99655.62,46750.56,132676.9,23671.17,26511.71,30417.45,20238.85,19883.78,234581.28,30062.38,187830.72,70658.44,17398.31,271179.81,74794.07,0.2162,2024,1,1,January,10,Wednesday
EK4350,2024-01-12,DXB,HYD,DXB-HYD,Airbus A350-900,300,242,0.8039,6.77,Winter,Medium-haul,High,192343.75,26228.69,218572.44,149501.82,61255.74,28736.36,81553.06,14550.06,16296.06,18696.82,12440.3,12222.05,144191.05,18478.57,115454.69,43431.92,10694.29,166687.23,51885.21,0.2374,2024,1,1,January,12,Friday
EK4351,2024-01-13,DXB,HYD,DXB-HYD,Airbus A350-900,300,247,0.8214,4.18,Winter,Medium-haul,High,352357.23,48048.71,400405.94,283262.73,116061.91,54447.09,154519.47,27568.15,30876.33,35425.07,23570.77,23157.25,273200.36,35011.55,218753.26,82290.92,20262.59,315824.1,84581.84,0.2112,2024,1,1,January,13,Saturday
EK4352,2024-01-13,DXB,HYD,DXB-HYD,Airbus A350-900,300,241,0.8031,5.61,Winter,Medium-haul,High,258982.33,35315.77,294298.1,205207.37,84080.1,39443.75,111940.37,19971.52,22368.1,25663.4,17075.65,16776.08,197917.76,25363.83,158474.01,59614.99,14679.07,228796.19,65501.91,0.2226,2024,1,1,January,13,Saturday
EK4353,2024-01-14,DXB,HYD,DXB-HYD,Airbus A350-900,300,241,0.8023,6.87,Winter,Medium-haul,High,187971.0,25632.41,213603.41,145846.5,59758.03,28033.75,79559.09,14194.31,15897.62,18239.68,12136.13,11923.22,140665.57,18026.77,112631.82,42370.0,10432.82,162611.72,50991.69,0.2387,2024,1,1,January,14,Sunday
EK4354,2024-01-15,DXB,HYD,DXB-HYD,Airbus A350-900,300,237,0.7898,4.46,Winter,Medium-haul,High,215306.62,29359.99,244666.61,168697.3,69120.74,32426.0,92024.17,16418.23,18388.42,21097.42,14037.59,13791.31,162704.65,20851.15,130278.64,49008.41,12067.4,188089.24,56577.37,0.2312,2024,1,1,January,15,Monday
EK4355,2024-01-16,DXB,HYD,DXB-HYD,Airbus A350-900,300,246,0.8175,6.3,Winter,Medium-haul,High,319810.39,43610.51,363420.9,256055.68,104914.3,49217.52,139678.06,24920.26,27910.69,32022.54,21306.82,20933.02,246959.79,31648.73,197742.27,74386.98,18316.39,285489.58,77931.32,0.2144,2024,1,1,January,16,Tuesday
EK4356,2024-01-17,DXB,HYD,DXB-HYD,Airbus A350-900,300,238,0.7925,4.61,Winter,Medium-haul,High,282093.47,38467.29,320560.76,224526.78,91995.89,43157.22,122479.08,21851.75,24473.97,28079.5,18683.25,18355.47,216550.89,27751.73,173393.67,65227.49,16061.04,250336.39,70224.37,0.2191,2024,1,1,January,17,Wednesday
EK4357,2024-01-17,DXB,HYD,DXB-HYD,Airbus A350-900,300,245,0.8145,4.39,Winter,Medium-haul,High,229127.47,31244.66,260372.13,180250.64,73854.52,34646.72,98326.5,17542.64,19647.76,22542.29,14998.96,14735.82,173847.57,22279.15,139200.86,52364.78,12893.84,200970.65,59401.48,0.2281,2024,1,1,January,17,Wednesday
EK4358,2024-01-18,DXB,HYD,DXB-HYD,Airbus A350-900,300,242,0.8065,6.51,Winter,Medium-haul,High,341763.13,46604.06,388367.19,274406.74,112433.32,52744.85,149688.54,26706.25,29911.0,34317.53,22833.85,22433.25,264658.96,33916.94,211914.11,79718.16,19629.1,305950.11,82417.08,0.2122,2024,1,1,January,18,Thursday
EK4359,2024-01-19,DXB,HYD,DXB-HYD,Airbus A350-900,300,249,0.8294,7.0,Winter,Medium-haul,High,269948.4,36811.14,306759.54,214374.28,87836.08,41205.76,116940.91,20863.68,23367.32,26809.83,17838.44,17525.49,206759.04,26496.87,165553.28,62278.08,15334.8,239016.85,67742.69,0.2208,2024,1,1,January,19,Friday
EK4360,2024-01-21,DXB,HYD,DXB-HYD,Airbus A350-900,300,245,0.815,4.56,Winter,Medium-haul,High,223279.28,30447.18,253726.46,175361.93,71851.46,33707.04,95659.72,17066.85,19114.88,21930.91,14592.16,14336.16,169132.53,21674.91,135425.49,50944.56,12544.14,195519.99,58206.47,0.2294,2024,1,1,January,21,Sunday
